Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.29;0.29;0.50;0.49;0.37;0.37;0.29;0.17;0.18;0.20;0.26;0.24;3.07
Price/Earnings;5.07;2.30;4.03;10.61;7.96;5.88;5.95;3.11;—;—;4.71;5.22;25.84
Price/Cash Flow;—;—;12.68;4.96;4.07;3.70;2.98;1.69;1.89;2.20;2.57;2.41;17.36
Price/Book;—;—;—;10.11;6.36;2.84;1.32;0.68;0.86;2.77;3.18;1.81;4.27
Price/Forward Earnings;4.85;5.72;8.32;9.32;6.48;6.35;4.85;3.83;4.68;6.62;9.10;5.36;—
PEG Ratio;0.26;0.39;0.56;0.45;—;—;—;—;—;—;—;—;—
Earnings Yield %;19.72;43.48;24.84;9.43;12.57;16.99;16.79;32.16;-31.88;-111.75;-1.61;-21.17;—
Enterprise Value (Bil);1.68;2.23;3.00;3.04;2.60;2.45;5.52;4.69;4.53;3.99;4.17;4.23;—
Enterprise Value/EBIT;7.38;16.76;17.60;10.85;7.90;6.03;11.98;7.24;—;—;28.39;19.23;—
Enterprise Value/EBITDA;4.60;7.82;8.83;6.41;4.88;4.04;6.77;4.03;18.14;—;6.12;8.79;—
