Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;5.13;8.68;5.36;5.32;8.35;7.14;3.69;2.48;2.21;3.98;5.00;2.06
Price/Earnings;—;23.30;39.21;22.65;28.82;82.00;59.01;27.53;18.40;—;89.46;49.90;31.62
Price/Cash Flow;—;21.21;30.85;19.79;17.75;33.19;44.82;21.86;16.03;12.85;40.28;28.13;17.41
Price/Book;—;26.10;49.82;58.90;—;34.00;30.37;16.58;8.90;17.35;12.85;22.29;2.50
Price/Forward Earnings;—;21.10;30.86;22.22;—;53.76;39.06;22.94;17.39;33.78;48.08;35.66;—
PEG Ratio;—;—;2.32;2.85;—;3.87;1.30;0.97;0.91;4.17;1.29;1.97;—
Earnings Yield %;—;4.29;2.55;4.41;—;1.22;1.69;3.63;5.44;-8.59;1.12;0.60;—
Enterprise Value (Bil);—;3.99;6.41;4.60;—;5.19;4.24;2.56;1.82;1.22;1.73;3.03;—
Enterprise Value/EBIT;—;17.77;27.53;16.27;—;62.11;49.77;21.59;21.74;—;47.04;39.59;—
Enterprise Value/EBITDA;—;16.49;25.60;15.10;—;47.41;39.83;18.36;17.48;—;32.14;31.85;—
