Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.62;1.05;1.77;1.43;1.19;1.09;1.35;0.73;0.67;0.67;0.85;0.91;1.50
Price/Earnings;8.87;13.83;26.94;27.65;16.27;105.01;18.34;11.29;9.49;11.98;27.35;25.40;24.83
Price/Cash Flow;5.65;7.12;16.86;39.81;13.84;13.72;6.72;6.29;3.99;3.72;4.17;8.63;11.13
Price/Book;1.05;1.11;1.81;1.39;1.25;1.38;1.70;0.97;0.98;0.85;1.08;1.19;1.87
Price/Forward Earnings;9.23;11.15;22.27;19.12;17.18;17.73;21.46;8.33;7.63;11.17;12.47;14.35;—
PEG Ratio;1.64;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;11.27;7.23;3.71;3.62;6.15;0.95;5.45;8.86;10.54;8.35;3.66;6.64;—
Enterprise Value (Bil);1.51;1.63;2.77;2.25;1.90;1.83;2.28;1.54;1.70;1.55;1.82;1.80;—
Enterprise Value/EBIT;5.15;7.50;14.81;17.65;10.65;73.22;13.72;8.59;6.88;8.00;14.00;17.42;—
Enterprise Value/EBITDA;3.79;5.57;10.41;12.11;8.14;9.03;5.60;3.39;3.30;3.20;3.55;4.70;—
