Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.03;0.95;1.00;0.50;0.35;0.76;0.71;1.07;0.82;0.76;0.97;0.89;3.01
Price/Earnings;42.71;35.24;45.31;26.38;67.69;81.71;99.38;37.00;23.13;18.46;20.75;108.88;25.53
Price/Cash Flow;16.16;8.71;7.91;4.63;2.68;7.80;7.15;8.88;8.06;16.67;15.40;11.44;17.03
Price/Book;1.54;1.64;1.66;0.91;0.65;1.28;1.16;1.73;1.33;1.23;1.73;1.43;4.19
Price/Forward Earnings;19.38;20.24;23.26;18.83;29.33;36.50;30.86;30.58;23.81;16.34;22.17;30.37;—
PEG Ratio;0.91;1.01;1.55;1.26;—;—;2.06;2.04;1.59;0.82;1.11;1.94;—
Earnings Yield %;2.34;2.84;2.21;3.79;1.48;1.22;1.01;2.70;4.32;5.42;4.82;2.65;—
Enterprise Value (Bil);0.55;0.65;0.77;0.38;0.22;0.59;0.54;0.89;0.72;1.01;1.50;0.80;—
Enterprise Value/EBIT;20.35;16.91;26.77;20.99;19.67;50.45;29.89;30.17;18.02;15.75;15.62;29.42;—
Enterprise Value/EBITDA;7.49;6.47;8.00;3.65;2.31;7.28;5.66;8.68;6.54;7.34;8.32;7.30;—
