Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.30;0.23;0.80;0.56;0.35;0.15;0.28;0.13;0.20;0.14;0.26;0.20;1.06
Price/Earnings;—;—;134.07;13.93;12.08;13.57;18.10;—;7.65;5.28;4.16;11.85;22.79
Price/Cash Flow;1.85;1.93;5.20;5.17;6.63;5.69;3.03;1.62;1.10;3.28;1.70;2.87;6.13
Price/Book;0.63;0.44;1.51;0.99;0.57;0.23;0.40;0.19;0.28;0.18;0.32;0.28;1.77
Price/Forward Earnings;21.37;135.14;26.67;—;—;—;—;—;—;—;37.04;—;—
PEG Ratio;6.89;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-33.00;-9.39;0.75;—;—;7.37;5.53;-87.68;13.08;18.95;24.03;-0.71;—
Enterprise Value (Mil);329.73;270.86;393.44;—;—;232.39;250.05;212.51;214.36;193.13;199.54;219.56;—
Enterprise Value/EBIT;—;32.45;23.13;—;—;21.93;22.78;—;18.38;13.82;8.92;18.38;—
Enterprise Value/EBITDA;—;17.52;17.31;—;—;16.42;17.13;—;12.64;9.86;7.20;13.49;—
