Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;3.82;6.33;5.50;7.21;6.14;7.86;8.99;7.92;7.13;1.50
Price/Earnings;—;—;—;29.45;21.11;14.91;18.31;13.67;22.15;27.65;22.40;19.13;24.83
Price/Cash Flow;—;—;—;9.79;23.66;17.67;19.41;16.48;22.20;25.29;17.21;20.01;11.13
Price/Book;—;—;—;6.04;8.18;5.67;5.88;4.89;5.86;6.50;8.63;5.95;1.87
Price/Forward Earnings;—;—;—;14.16;16.92;14.14;16.75;13.57;17.21;18.59;18.18;16.91;—
PEG Ratio;—;—;—;—;1.43;—;—;—;—;—;—;—;—
Earnings Yield %;—;—;—;3.40;4.74;6.71;5.46;7.32;4.51;3.62;4.46;5.49;—
Enterprise Value (Bil);—;—;—;1.87;3.24;2.64;3.63;3.58;5.83;6.96;10.38;4.69;—
Enterprise Value/EBIT;—;—;—;11.05;15.02;11.05;13.63;10.63;17.64;20.14;22.78;14.37;—
Enterprise Value/EBITDA;—;—;—;9.98;13.95;10.38;12.92;10.02;16.17;17.77;20.09;13.23;—
