Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.58;2.73;3.67;3.78;4.37;5.26;5.70;7.31;9.33;11.83;11.71;7.89;3.07
Price/Earnings;22.10;21.47;28.41;28.55;31.82;34.86;34.51;52.01;47.27;60.02;55.03;45.27;25.84
Price/Cash Flow;17.91;16.45;17.94;21.23;24.18;25.88;33.84;31.31;38.53;40.72;40.57;34.40;17.36
Price/Book;3.43;3.41;4.39;4.41;5.01;5.78;6.11;7.90;10.01;13.54;12.46;8.81;4.27
Price/Forward Earnings;20.33;16.75;20.37;22.73;—;37.04;31.45;33.78;42.55;—;—;38.36;—
PEG Ratio;1.56;1.40;1.70;1.89;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.52;4.66;3.52;3.50;3.14;2.87;2.90;1.92;2.12;1.67;1.82;2.32;—
Enterprise Value (Bil);0.52;0.60;0.88;0.92;1.13;1.39;1.67;2.41;3.39;4.46;4.51;2.70;—
Enterprise Value/EBIT;10.08;10.47;15.31;14.89;16.50;22.75;24.08;29.21;37.45;51.36;63.21;33.45;—
Enterprise Value/EBITDA;9.30;9.68;14.10;13.73;15.28;20.73;22.05;27.16;34.95;47.49;57.76;31.56;—
