Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.09;1.66;3.19;2.40;4.31;1.73;1.71;1.36;1.43;3.07;2.45;2.00;3.07
Price/Earnings;—;—;—;94.33;102.55;—;—;—;92.45;118.13;17.20;508.38;25.84
Price/Cash Flow;—;—;—;36.71;115.05;—;58.34;30.02;50.24;95.23;25.89;81.19;17.36
Price/Book;2.42;1.54;3.40;3.03;5.56;2.44;2.58;2.17;2.54;5.26;4.49;3.27;4.27
Price/Forward Earnings;204.08;-16.50;-64.94;—;45.87;-128.21;81.97;38.31;44.44;158.73;21.60;54.92;—
PEG Ratio;8.22;—;—;—;1.67;—;—;—;—;—;—;—;—
Earnings Yield %;-4.14;-12.83;-2.75;1.06;0.98;-1.81;-0.38;-1.17;1.08;0.85;5.81;-0.04;—
Enterprise Value (Mil);43.51;17.66;56.75;49.99;118.73;57.18;62.77;52.37;73.89;164.70;178.60;91.05;—
Enterprise Value/EBIT;—;—;—;—;77.05;—;—;—;66.33;—;16.40;416.28;—
Enterprise Value/EBITDA;—;—;—;167.77;51.24;—;44.67;50.89;26.32;128.47;14.01;66.93;—
