Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.09;0.91;1.05;1.01;0.83;1.43;2.20;1.43;1.55;2.27;2.79;1.67;3.01
Price/Earnings;13.94;10.53;17.35;14.26;14.07;90.90;108.35;20.07;14.11;29.83;34.94;77.13;25.53
Price/Cash Flow;8.01;11.40;6.27;6.41;6.18;9.92;13.65;15.18;12.96;14.82;16.82;12.63;17.03
Price/Book;4.18;3.33;3.21;2.84;2.51;3.65;6.01;4.57;5.48;6.57;7.22;5.18;4.19
Price/Forward Earnings;—;9.23;13.18;12.82;19.46;29.94;20.45;9.79;13.35;24.33;24.39;19.33;—
PEG Ratio;—;0.92;4.67;1.27;—;13.49;—;0.21;1.94;8.79;1.68;4.29;—
Earnings Yield %;7.17;9.50;5.76;7.01;7.11;1.10;0.92;4.98;7.09;3.35;2.86;3.94;—
Enterprise Value (Bil);69.21;70.59;65.97;72.93;65.01;80.65;100.59;88.21;99.30;104.12;121.28;92.05;—
Enterprise Value/EBIT;12.47;10.73;17.78;14.79;15.75;73.06;57.05;12.55;13.53;26.06;28.81;40.94;—
Enterprise Value/EBITDA;9.31;8.11;11.21;9.65;9.38;20.32;23.84;9.32;10.25;17.37;19.48;15.29;—
