Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.36;1.81;2.13;2.54;2.30;2.53;2.42;2.49;3.45;3.34;3.39;2.92;3.07
Price/Earnings;9.93;20.39;22.11;24.37;18.47;18.67;23.65;—;17.99;19.63;18.75;36.46;25.84
Price/Cash Flow;6.07;8.67;13.49;13.19;9.11;10.11;8.07;8.11;14.61;14.31;14.16;10.93;17.36
Price/Book;1.37;1.67;2.00;2.42;2.00;2.03;2.02;2.06;2.70;1.83;1.80;2.12;4.27
Price/Forward Earnings;12.36;13.57;16.56;23.09;17.79;19.53;19.31;18.05;20.70;15.82;16.81;19.57;—
PEG Ratio;1.77;—;2.82;4.18;1.90;1.83;1.11;0.42;2.06;2.82;2.68;1.99;—
Earnings Yield %;10.07;4.91;4.52;4.10;5.41;5.36;4.23;-1.63;5.56;5.09;5.33;3.68;—
Enterprise Value (Bil);23.34;29.65;33.28;40.69;37.44;41.94;45.41;57.39;72.59;61.76;65.67;56.56;—
Enterprise Value/EBIT;11.20;20.65;17.11;19.17;17.51;18.06;19.62;45.29;20.21;23.23;22.49;26.36;—
Enterprise Value/EBITDA;7.68;11.74;10.88;12.43;11.17;11.59;12.07;20.43;13.96;14.38;14.23;14.85;—
