Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.41;1.40;2.00;1.85;2.45;2.72;3.50;3.09;2.93;2.07;2.22;3.00;1.50
Price/Earnings;10.54;10.35;14.99;11.94;14.82;18.73;26.17;25.18;25.85;21.71;28.23;24.47;24.83
Price/Cash Flow;8.37;10.69;12.06;14.63;30.29;49.25;27.76;26.12;157.76;—;40.49;1,651.76;11.13
Price/Book;0.95;1.08;1.71;1.50;1.94;1.90;2.84;2.42;2.33;1.60;1.63;2.29;1.87
Price/Forward Earnings;—;9.52;12.84;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.68;0.92;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.48;9.66;6.67;8.38;6.75;5.34;3.82;3.97;3.87;4.61;3.54;4.24;—
Enterprise Value (Mil);158.40;242.59;366.05;364.36;535.31;586.00;914.19;799.59;892.41;747.28;752.60;805.76;—
Enterprise Value/EBIT;6.59;8.97;10.50;8.80;10.74;13.93;18.51;17.71;19.56;18.57;23.75;18.52;—
Enterprise Value/EBITDA;5.89;8.06;9.54;7.99;10.02;12.69;16.64;15.72;16.71;14.81;17.43;15.97;—
