Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;1.30;1.71;1.71;1.54;1.35;1.07;0.99;1.55;3.07
Price/Earnings;—;—;—;—;—;21.87;14.90;29.70;64.38;95.86;103.10;56.60;25.84
Price/Cash Flow;—;—;—;—;13.09;14.38;15.23;12.12;22.61;7.79;9.64;17.59;17.36
Price/Book;—;—;—;—;—;—;33.76;110.38;6.40;9.33;8.39;46.45;4.27
Price/Forward Earnings;—;—;—;—;16.29;16.56;15.72;13.12;16.18;13.95;11.25;15.66;—
PEG Ratio;—;—;—;—;2.01;1.92;1.71;—;—;—;—;—;—
Earnings Yield %;—;—;—;—;-0.18;4.57;6.71;3.37;1.55;1.04;0.97;3.29;—
Enterprise Value (Bil);—;—;—;—;2.61;3.52;3.58;4.64;6.72;6.70;6.21;5.07;—
Enterprise Value/EBIT;—;—;—;—;33.76;15.99;10.97;16.96;22.45;25.52;25.04;18.31;—
Enterprise Value/EBITDA;—;—;—;—;21.90;13.84;9.51;14.56;17.14;17.90;17.13;14.63;—
