Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.89;0.91;1.74;1.78;1.56;2.02;2.36;3.19;3.23;3.60;3.86;2.74;3.01
Price/Earnings;13.89;4.57;7.73;39.21;23.13;32.75;33.17;41.24;38.27;60.49;41.01;38.19;25.53
Price/Cash Flow;—;9.86;18.52;58.94;19.84;20.39;26.65;42.75;31.32;38.62;18.64;30.77;17.03
Price/Book;1.83;1.57;2.62;2.16;1.97;2.63;3.17;4.57;5.01;3.83;4.23;3.71;4.19
Price/Forward Earnings;13.18;18.52;38.31;21.98;18.42;—;30.67;36.23;36.50;35.59;46.30;34.91;—
PEG Ratio;1.07;1.68;3.48;2.20;—;—;2.56;3.02;—;—;—;—;—
Earnings Yield %;7.20;21.89;12.93;2.55;4.32;3.05;3.01;2.42;2.61;1.65;2.44;2.75;—
Enterprise Value (Bil);0.47;0.32;0.82;0.60;0.63;0.89;1.19;1.90;2.16;1.76;2.03;1.49;—
Enterprise Value/EBIT;6.46;1.15;2.69;13.98;9.98;12.91;14.68;20.55;20.51;30.00;19.86;17.97;—
Enterprise Value/EBITDA;5.55;1.09;2.59;11.27;8.72;11.35;12.31;18.05;18.88;25.95;18.19;15.89;—
