Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.27;0.23;0.33;0.41;0.33;0.30;0.35;0.18;0.16;0.16;0.20;0.24;1.50
Price/Earnings;6.29;5.12;7.43;10.09;11.39;9.23;12.23;10.56;24.86;—;8.47;14.00;24.83
Price/Cash Flow;583.90;4.01;4.60;10.76;14.52;5.23;59.17;—;11.30;2.18;1.87;13.67;11.13
Price/Book;0.76;0.55;0.81;1.03;0.84;0.70;0.72;0.84;0.75;0.63;0.75;0.70;1.87
Price/Forward Earnings;3.79;3.65;5.87;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.54;0.86;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;15.90;19.55;13.45;9.91;8.78;10.83;8.17;9.47;4.02;-6.47;-9.50;5.89;—
Enterprise Value (Mil);87.29;75.18;94.30;109.89;103.28;96.49;78.74;79.79;77.50;59.23;49.45;81.24;—
Enterprise Value/EBIT;5.68;4.94;6.19;7.56;8.50;7.83;9.28;14.42;27.15;—;14.15;15.72;—
Enterprise Value/EBITDA;5.14;4.47;5.62;6.84;7.36;6.87;7.23;10.33;15.59;—;9.63;10.58;—
