Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.60;1.99;2.53;3.36;3.07;3.05;3.61;3.22;3.85;2.74;3.05;3.26;3.07
Price/Earnings;10.50;9.68;14.03;17.28;14.85;17.03;16.20;14.57;14.02;9.79;12.76;14.56;25.84
Price/Cash Flow;6.74;5.63;6.37;8.94;8.74;9.26;9.74;7.48;9.00;6.05;6.82;8.17;17.36
Price/Book;2.63;1.99;2.32;3.07;2.85;2.72;3.05;2.96;3.46;2.71;2.87;2.95;4.27
Price/Forward Earnings;10.05;9.92;12.94;15.29;14.56;12.84;14.39;10.22;12.47;10.83;12.82;12.26;—
PEG Ratio;0.91;1.53;2.97;2.36;2.46;2.57;2.88;1.09;1.61;1.85;2.56;2.18;—
Earnings Yield %;9.53;10.33;7.13;5.79;6.73;5.87;6.17;6.86;7.13;10.22;7.84;7.35;—
Enterprise Value (Bil);115.43;97.23;123.28;169.98;163.12;181.73;230.16;226.62;273.64;220.68;242.68;227.11;—
Enterprise Value/EBIT;6.65;6.50;9.88;11.42;11.00;13.46;11.86;9.36;12.36;8.41;10.53;10.84;—
Enterprise Value/EBITDA;5.01;4.32;6.00;7.32;6.92;8.45;8.42;6.88;8.42;5.74;6.91;7.70;—
