Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.79;0.84;0.76;0.42;0.56;0.65;0.64;0.38;0.51;0.45;0.50;0.56;1.06
Price/Earnings;23.45;25.46;24.18;15.39;23.97;15.90;27.00;16.57;24.54;25.36;28.86;23.02;22.79
Price/Cash Flow;11.86;13.58;11.86;9.23;9.25;10.66;11.89;7.48;7.17;6.62;6.58;9.33;6.13
Price/Book;7.73;7.57;6.97;3.67;5.07;5.57;6.12;3.88;5.05;4.32;4.72;5.32;1.77
Price/Forward Earnings;18.66;20.96;21.05;—;—;—;—;—;21.88;—;27.03;—;—
PEG Ratio;0.88;1.01;1.01;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.27;3.93;4.14;—;—;6.29;3.70;6.04;4.08;3.94;3.47;4.50;—
Enterprise Value (Bil);8.37;9.52;9.22;—;—;9.11;10.17;6.78;11.42;10.58;11.45;10.17;—
Enterprise Value/EBIT;15.73;18.29;16.83;—;—;12.28;18.16;11.46;17.30;16.59;18.03;16.11;—
Enterprise Value/EBITDA;15.73;12.77;16.83;—;—;8.80;11.61;7.13;8.90;7.72;8.35;9.43;—
