Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.73;0.94;0.83;0.83;0.80;0.94;1.44;1.35;1.64;1.75;2.78;1.40;1.50
Price/Earnings;11.93;18.09;17.39;18.09;11.89;22.93;35.05;23.66;30.74;45.01;64.16;30.06;24.83
Price/Cash Flow;4.44;5.82;5.61;5.85;5.19;6.07;9.28;7.70;8.61;9.89;11.39;7.95;11.13
Price/Book;1.88;2.30;2.23;2.14;2.73;3.23;4.45;4.54;5.54;7.77;10.99;5.04;1.87
Price/Forward Earnings;11.61;9.75;12.67;—;14.31;18.21;—;—;—;—;—;—;—
PEG Ratio;1.20;1.51;1.97;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.38;5.53;5.75;5.53;8.41;4.36;2.85;4.23;3.25;2.22;1.56;3.56;—
Enterprise Value (Bil);22.22;29.71;30.87;33.55;35.60;42.71;60.14;62.48;98.02;103.72;140.64;71.68;—
Enterprise Value/EBIT;4.09;5.82;5.12;5.73;4.01;6.72;9.46;6.89;9.56;14.59;18.21;8.91;—
Enterprise Value/EBITDA;3.52;4.81;4.15;4.48;3.24;4.98;7.01;5.44;7.08;8.11;10.21;6.25;—
