Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.44;5.23;5.57;5.90;6.96;6.26;7.16;8.06;9.92;9.96;12.05;8.62;1.50
Price/Earnings;27.04;31.67;33.79;43.20;50.18;43.35;50.05;47.14;61.32;93.87;97.89;60.05;24.83
Price/Cash Flow;16.22;18.73;21.86;24.66;32.31;29.63;29.75;32.87;33.14;37.10;37.98;33.67;11.13
Price/Book;4.03;4.42;4.42;4.53;5.73;5.05;5.88;6.21;7.33;8.41;9.59;6.80;1.87
Price/Forward Earnings;19.42;22.47;24.10;26.11;30.12;27.03;29.94;30.96;35.46;40.98;48.31;35.73;—
PEG Ratio;1.87;1.47;3.18;3.04;2.01;2.70;2.69;2.76;3.37;3.27;3.84;3.03;—
Earnings Yield %;3.70;3.16;2.96;2.31;1.99;2.31;2.00;2.12;1.63;1.07;1.02;1.75;—
Enterprise Value (Bil);6.58;9.21;9.93;11.92;17.50;16.87;20.77;25.07;35.81;45.47;54.90;30.42;—
Enterprise Value/EBIT;15.72;17.47;19.11;25.39;29.84;25.25;30.06;31.46;40.23;71.36;71.96;40.86;—
Enterprise Value/EBITDA;12.32;13.97;15.04;18.96;21.96;19.30;22.91;24.39;29.59;37.17;40.86;27.94;—
