Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.07;3.02;4.65;3.78;4.85;10.67;6.53;2.55;2.19;2.10;4.18;4.44;3.07
Price/Earnings;10.05;14.18;19.94;14.54;—;—;33.52;9.03;10.41;—;8.59;16.83;25.84
Price/Cash Flow;4.39;4.12;6.89;5.49;8.82;23.27;12.49;3.86;3.71;3.49;7.39;8.41;17.36
Price/Book;1.76;1.44;2.40;2.10;2.47;5.54;4.85;1.95;1.38;2.50;4.56;3.07;4.27
Price/Forward Earnings;10.63;9.84;15.13;29.67;294.12;38.31;17.39;8.50;9.84;11.74;9.51;37.00;—
PEG Ratio;2.94;0.69;0.67;2.11;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.95;7.05;5.01;6.88;-20.47;-8.70;2.98;11.08;9.60;-63.66;-14.53;-8.55;—
Enterprise Value (Bil);5.60;5.68;10.04;10.22;9.08;13.69;12.69;6.53;7.59;5.78;9.22;8.94;—
Enterprise Value/EBIT;6.54;9.88;13.41;9.81;—;—;20.41;7.77;11.22;—;9.95;-50.80;—
Enterprise Value/EBITDA;4.60;5.22;7.55;5.67;—;—;11.54;4.72;5.11;—;6.27;-1.48;—
