Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.09;1.48;1.87;2.10;1.02;1.66;1.75;1.76;1.97;1.80;2.08;1.83;3.07
Price/Earnings;21.65;18.17;21.63;25.25;12.75;23.31;31.30;—;22.63;—;67.03;40.90;25.84
Price/Cash Flow;5.75;5.86;7.28;10.76;3.84;8.96;10.48;7.76;12.32;7.25;8.11;10.13;17.36
Price/Book;1.34;1.39;1.81;2.23;1.64;1.88;1.98;2.02;2.14;1.98;1.93;1.99;4.27
Price/Forward Earnings;16.39;12.25;15.58;23.36;18.73;19.46;19.88;18.98;20.16;17.01;18.45;19.81;—
PEG Ratio;1.96;1.31;2.35;3.05;—;2.63;2.64;3.81;4.20;3.73;3.05;3.67;—
Earnings Yield %;4.62;5.50;4.62;3.96;7.84;4.29;3.19;-1.14;4.42;-3.40;1.49;1.75;—
Enterprise Value (Bil);14.25;15.79;18.75;23.12;12.88;14.87;17.28;18.55;20.97;20.43;20.28;18.47;—
Enterprise Value/EBIT;16.28;15.42;16.95;18.59;10.82;17.71;22.67;40.93;24.54;392.82;33.20;64.78;—
Enterprise Value/EBITDA;10.00;9.96;11.15;12.56;7.06;10.78;12.98;17.96;13.52;26.30;15.16;15.86;—
