Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.47;0.41;0.60;0.75;0.46;0.59;0.63;0.31;0.32;0.39;0.47;0.43;3.07
Price/Earnings;16.66;12.77;16.54;17.99;12.55;13.68;22.69;3.16;22.08;—;83.88;17.17;25.84
Price/Cash Flow;2.71;2.27;3.04;3.78;2.07;2.55;2.83;1.59;1.46;1.48;1.82;1.93;17.36
Price/Book;1.87;1.75;2.38;2.48;1.56;1.90;2.05;0.88;1.17;1.54;1.80;1.43;4.27
Price/Forward Earnings;12.97;6.78;10.50;14.20;8.50;11.52;15.97;7.52;—;—;—;12.08;—
PEG Ratio;0.94;0.56;0.87;1.17;0.88;—;—;—;—;—;—;—;—
Earnings Yield %;6.00;7.83;6.04;5.56;7.97;7.31;4.41;31.61;4.53;-5.91;1.19;6.73;—
Enterprise Value (Bil);5.80;6.32;7.90;9.36;8.42;9.42;9.74;8.78;10.78;10.32;10.65;9.79;—
Enterprise Value/EBIT;14.88;14.24;16.09;16.60;16.17;15.79;21.94;17.43;26.38;—;34.35;44.65;—
Enterprise Value/EBITDA;4.52;4.41;5.28;5.73;5.02;5.06;5.53;4.71;4.95;4.76;4.47;11.81;—
