Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.14;0.16;0.34;0.26;0.34;0.33;0.42;0.19;0.28;0.29;0.37;0.30;3.07
Price/Earnings;—;17.18;28.24;13.42;16.12;14.64;18.85;7.02;12.24;63.51;79.99;26.94;25.84
Price/Cash Flow;17.80;10.25;14.82;14.19;13.71;10.19;17.73;10.36;8.75;5.11;7.64;11.45;17.36
Price/Book;1.13;1.30;2.44;1.75;2.35;2.49;3.17;1.44;2.11;1.94;2.75;2.22;4.27
Price/Forward Earnings;10.31;13.44;17.67;12.25;14.43;14.03;16.92;7.82;12.39;18.08;19.31;14.51;—
PEG Ratio;0.81;0.78;0.92;0.71;—;—;32.55;—;1.98;3.63;0.28;—;—
Earnings Yield %;-5.76;5.82;3.54;7.45;6.20;6.83;5.30;14.24;8.17;1.57;1.25;7.18;—
Enterprise Value (Bil);3.06;3.37;6.84;5.15;6.38;6.33;8.61;4.33;6.23;4.83;6.34;6.00;—
Enterprise Value/EBIT;60.53;8.23;15.13;7.43;9.17;8.76;11.51;5.39;8.24;19.59;23.86;10.50;—
Enterprise Value/EBITDA;19.26;6.61;12.47;6.59;8.26;7.84;10.35;4.87;7.47;15.00;18.58;8.95;—
