Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.43;1.54;1.50;1.34;1.34;1.61;1.50;1.13;1.57;1.20;1.21;1.35;3.07
Price/Earnings;15.35;26.97;24.42;10.34;38.23;18.02;18.60;5.43;17.52;19.05;19.30;14.65;25.84
Price/Cash Flow;4.89;5.01;5.16;5.25;5.73;6.86;6.10;4.41;5.88;4.62;4.73;5.37;17.36
Price/Book;1.58;2.04;2.14;1.88;1.74;2.11;1.91;1.13;1.55;1.17;1.26;1.50;4.27
Price/Forward Earnings;12.35;13.04;13.11;13.44;11.96;14.25;12.92;8.06;10.85;9.07;9.15;10.56;—
PEG Ratio;3.50;1.09;1.20;2.49;2.88;3.03;2.12;1.73;4.61;—;3.28;3.91;—
Earnings Yield %;6.51;3.71;4.10;9.68;2.62;5.55;5.38;18.43;5.71;5.25;-1.17;7.09;—
Enterprise Value (Bil);239.67;253.12;258.61;247.40;332.18;380.50;353.46;382.58;464.38;376.12;398.47;384.64;—
Enterprise Value/EBIT;11.26;18.23;19.34;7.84;28.61;13.71;14.02;14.94;15.71;15.73;45.70;19.12;—
Enterprise Value/EBITDA;5.99;7.90;8.17;4.95;10.47;7.05;7.12;7.11;6.84;6.13;8.85;7.01;—
