Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.83;0.78;1.85;2.25;0.95;1.77;2.07;0.85;1.23;1.56;1.62;1.51;3.07
Price/Earnings;11.94;11.40;26.76;25.79;9.53;19.80;38.31;4.62;15.86;21.34;16.31;17.73;25.84
Price/Cash Flow;3.20;4.84;12.29;15.06;5.28;8.30;15.28;5.89;6.80;8.11;7.22;8.86;17.36
Price/Book;1.41;1.48;3.35;3.74;1.57;2.56;1.62;0.80;1.09;1.18;1.27;1.73;4.27
Price/Forward Earnings;18.21;15.20;19.92;26.53;16.26;25.25;24.45;9.34;18.25;12.59;13.16;19.25;—
PEG Ratio;2.17;1.07;1.41;1.87;1.69;3.84;1.25;0.49;4.67;1.01;1.43;2.43;—
Earnings Yield %;8.37;8.77;3.74;3.88;10.49;5.05;2.61;21.66;6.31;4.69;6.13;6.94;—
Enterprise Value (Bil);0.69;0.80;1.83;2.38;1.23;2.00;8.32;4.98;6.97;7.53;8.06;6.03;—
Enterprise Value/EBIT;4.84;7.27;16.20;15.83;6.18;12.17;90.00;9.65;12.57;15.66;12.22;19.56;—
Enterprise Value/EBITDA;3.19;4.11;9.17;9.99;3.99;7.16;36.60;5.31;6.92;7.72;6.85;11.74;—
