Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.62;1.55;2.50;2.76;2.15;1.84;2.48;2.39;3.12;3.77;3.54;2.61;3.07
Price/Earnings;20.52;15.56;23.68;25.65;25.83;18.46;29.48;—;29.84;—;91.53;34.45;25.84
Price/Cash Flow;26.81;13.25;17.52;22.77;27.02;15.45;21.00;19.13;33.43;25.46;24.87;22.47;17.36
Price/Book;3.15;3.25;4.88;5.52;4.95;4.53;7.44;6.75;8.46;11.34;10.69;7.56;4.27
Price/Forward Earnings;13.39;13.77;13.42;21.23;17.12;15.46;21.19;20.20;25.84;30.86;27.10;26.91;—
PEG Ratio;1.16;1.18;1.11;1.59;1.42;1.39;2.10;1.69;2.04;3.71;0.91;3.00;—
Earnings Yield %;4.87;6.43;4.22;3.90;3.87;5.42;3.39;—;3.35;-0.28;1.09;3.11;—
Enterprise Value (Bil);16.66;17.88;29.03;33.93;28.68;24.42;32.08;31.59;42.42;37.54;38.63;32.10;—
Enterprise Value/EBIT;17.42;11.80;18.23;19.23;19.75;15.25;23.93;20.80;27.86;183.97;65.23;54.54;—
Enterprise Value/EBITDA;14.63;10.20;15.74;16.66;16.63;12.99;19.75;17.46;21.21;77.34;44.85;27.38;—
