Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.06;1.11;1.38;1.37;1.76;2.14;2.56;1.74;2.40;2.83;2.99;2.27;3.07
Price/Earnings;11.47;11.69;17.28;6.91;19.74;25.08;18.40;9.29;16.96;26.14;8.60;15.90;25.84
Price/Cash Flow;12.33;9.86;13.22;9.89;11.62;10.77;21.47;9.79;10.53;11.14;14.93;12.86;17.36
Price/Book;4.76;4.11;4.17;3.11;3.57;4.09;5.35;3.25;5.36;5.92;4.87;4.62;4.27
Price/Forward Earnings;9.42;9.55;11.07;11.12;10.99;10.87;13.04;8.18;11.14;14.27;11.98;11.53;—
PEG Ratio;0.85;0.82;0.95;0.96;—;—;3.55;0.92;7.28;3.86;0.89;17.49;—
Earnings Yield %;8.72;8.56;5.79;14.48;5.06;3.99;5.44;10.76;5.90;3.82;11.62;7.01;—
Enterprise Value (Bil);9.20;9.19;10.63;11.03;11.90;13.00;17.42;14.22;18.14;18.51;19.98;16.25;—
Enterprise Value/EBIT;9.06;10.92;11.71;5.28;14.17;17.86;16.04;8.23;14.65;22.24;8.08;13.58;—
Enterprise Value/EBITDA;6.97;7.91;8.64;4.60;10.18;12.30;12.54;6.89;11.38;15.58;7.05;10.57;—
