Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.20;0.23;0.35;0.27;0.27;0.55;0.55;0.41;0.46;0.45;0.62;0.46;3.01
Price/Earnings;—;13.04;31.77;18.94;9.99;35.13;78.96;14.05;13.34;8.89;11.51;24.77;25.53
Price/Cash Flow;22.31;14.06;16.18;14.11;5.15;4.33;14.34;11.93;71.69;3.12;10.68;11.81;17.03
Price/Book;1.35;1.32;1.88;1.42;1.21;1.84;1.78;1.26;1.63;1.31;1.74;1.50;4.19
Price/Forward Earnings;8.01;9.27;16.18;14.35;10.45;15.55;12.22;6.62;8.90;9.33;10.89;10.86;—
PEG Ratio;1.00;0.17;0.67;1.01;2.61;2.29;0.62;0.33;2.96;—;—;2.68;—
Earnings Yield %;-1.37;7.67;3.15;5.28;10.01;2.85;1.27;7.12;7.50;11.25;8.69;6.55;—
Enterprise Value (Bil);2.57;2.63;3.30;2.78;2.41;3.07;3.06;2.42;3.69;3.01;4.38;3.11;—
Enterprise Value/EBIT;—;9.55;16.27;12.51;7.49;20.83;34.35;11.73;10.87;6.95;9.10;16.50;—
Enterprise Value/EBITDA;21.25;6.39;9.72;7.76;5.30;11.19;14.29;7.16;7.41;5.03;6.76;8.93;—
