Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.38;0.34;0.36;0.64;0.82;0.74;0.97;0.81;1.33;1.26;1.16;1.02;3.07
Price/Earnings;15.36;20.58;10.29;—;—;16.03;34.53;16.07;21.37;24.68;20.59;21.75;25.84
Price/Cash Flow;5.73;13.29;6.80;8.15;10.51;9.23;20.65;9.85;15.52;9.70;12.30;13.23;17.36
Price/Book;1.80;1.58;2.11;3.30;4.25;2.46;2.96;2.23;4.27;4.04;3.69;3.30;4.27
Price/Forward Earnings;8.94;8.03;12.80;—;—;16.61;16.34;11.05;18.15;16.10;16.08;15.88;—
PEG Ratio;5.66;—;—;—;—;2.37;—;—;—;—;—;—;—
Earnings Yield %;6.51;4.86;9.72;-9.58;-7.93;6.24;2.90;6.22;4.68;4.05;4.86;4.82;—
Enterprise Value (Bil);4.58;4.64;4.65;4.03;4.57;10.69;12.57;10.22;16.53;19.52;19.45;13.68;—
Enterprise Value/EBIT;7.01;9.18;9.10;—;—;27.99;20.51;15.95;17.80;20.68;17.81;19.67;—
Enterprise Value/EBITDA;5.94;7.50;7.53;—;—;25.10;13.44;10.99;14.17;16.03;13.99;14.76;—
