Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;10.12;8.87;7.75;6.17;3.79;4.83;7.49;6.51;6.49;5.15;5.55;6.23;3.07
Price/Earnings;55.83;54.73;43.76;40.06;25.60;29.94;45.08;38.30;9.65;37.30;31.85;32.92;25.84
Price/Cash Flow;19.16;21.53;16.60;14.63;13.29;13.92;22.32;16.19;16.67;14.25;15.52;16.78;17.36
Price/Book;7.91;7.03;5.91;4.77;3.17;3.95;6.11;5.15;10.89;6.95;6.99;19.13;4.27
Price/Forward Earnings;33.22;30.30;24.39;21.14;13.85;16.98;24.33;20.49;21.83;19.96;22.94;22.05;—
PEG Ratio;1.41;1.28;1.24;1.05;0.89;1.91;1.80;1.30;1.16;1.09;1.43;1.60;—
Earnings Yield %;1.79;1.83;2.29;2.50;3.91;3.34;2.22;2.61;10.36;2.68;3.14;4.30;—
Enterprise Value (Bil);31.59;36.18;33.22;29.84;18.15;25.65;43.14;46.92;66.78;60.87;66.22;51.43;—
Enterprise Value/EBIT;44.22;40.30;32.26;27.35;15.88;18.28;28.78;15.17;34.50;32.83;24.48;26.49;—
Enterprise Value/EBITDA;30.94;28.88;24.01;20.98;12.27;14.63;23.40;12.86;25.27;21.30;17.64;19.84;—
