Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.29;0.36;0.39;0.52;0.53;0.59;0.61;0.47;0.54;0.74;0.76;0.59;1.50
Price/Earnings;6.36;7.86;9.13;13.66;14.95;15.02;15.18;8.91;10.66;24.40;22.37;14.39;24.83
Price/Cash Flow;4.28;2.40;6.26;14.37;5.42;9.71;8.07;5.16;5.50;9.25;8.63;7.71;11.13
Price/Book;2.03;2.63;2.42;2.59;2.92;6.37;5.03;3.07;3.20;3.22;3.10;4.18;1.87
Price/Forward Earnings;5.44;9.59;8.14;12.90;12.72;11.44;13.02;9.25;11.15;15.77;20.33;13.14;—
PEG Ratio;—;0.84;0.71;1.13;—;—;—;—;—;—;—;—;—
Earnings Yield %;15.72;12.72;10.96;7.32;6.69;6.66;6.59;11.23;9.38;4.10;4.47;7.59;—
Enterprise Value (Mil);451.53;451.69;434.81;529.74;531.09;744.36;857.17;674.25;803.76;785.65;695.14;793.92;—
Enterprise Value/EBIT;5.07;5.30;5.35;8.12;6.55;7.81;8.10;5.10;6.91;15.34;9.53;8.27;—
Enterprise Value/EBITDA;5.07;5.30;5.35;8.12;6.55;7.81;8.10;5.10;6.91;15.34;9.53;8.27;—
