Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;74.32;38.45;57.74;75.74;60.49;32.69;16.59;27.96;56.48;81.69;106.85;48.26;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;—;—;—;—;—;—;—;—;—;—;—;—;17.36
Price/Book;12.77;5.98;11.09;9.47;12.12;7.03;7.91;11.57;12.02;15.08;15.12;13.09;4.27
Price/Forward Earnings;-42.37;-38.31;-86.96;85.47;—;—;—;—;—;—;—;—;—
PEG Ratio;—;—;—;2.84;—;—;—;—;—;—;—;—;—
Earnings Yield %;-6.49;-4.01;-2.77;-4.49;-3.07;-10.99;-12.50;-7.05;-3.65;-3.20;-3.02;-7.02;—
Enterprise Value (Mil);58.15;71.26;122.41;110.77;117.33;39.25;22.82;39.76;88.07;84.14;69.99;62.06;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;-14.42;-18.52;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;-15.61;-18.90;—
