Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.12;1.95;2.38;2.60;3.19;3.35;3.90;2.09;3.19;3.42;4.00;3.14;3.07
Price/Earnings;18.51;18.17;19.16;24.66;31.37;30.55;—;—;80.84;—;81.91;63.61;25.84
Price/Cash Flow;14.02;15.42;16.48;14.59;15.42;24.54;25.51;15.96;23.72;17.18;20.16;20.81;17.36
Price/Book;2.67;2.55;2.83;3.01;3.74;1.59;2.00;1.61;2.48;2.41;2.83;2.02;4.27
Price/Forward Earnings;15.11;16.34;17.89;19.53;21.88;19.19;22.68;16.42;20.88;22.37;23.47;21.20;—
PEG Ratio;1.68;1.49;1.50;1.78;2.32;1.92;2.27;2.05;1.96;—;—;2.92;—
Earnings Yield %;5.40;5.50;5.22;4.05;3.19;3.27;-5.26;-19.73;1.24;-0.71;1.22;-4.04;—
Enterprise Value (Bil);6.71;7.08;8.28;8.69;9.44;14.58;16.37;9.79;13.83;12.51;16.01;13.33;—
Enterprise Value/EBIT;20.29;18.26;19.79;19.55;23.99;33.66;—;—;43.54;—;58.42;25.06;—
Enterprise Value/EBITDA;16.33;13.70;15.14;15.10;18.24;22.14;—;—;21.61;39.19;25.94;18.06;—
