Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;3.17;2.94;6.27;7.52;6.08;13.61;9.16;7.92;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;324.84;318.22;—;25.84
Price/Cash Flow;—;—;—;—;—;71.80;98.76;193.21;45.32;323.45;742.02;267.23;17.36
Price/Book;—;—;—;—;—;9.74;18.69;20.85;21.66;48.13;47.59;24.86;4.27
Price/Forward Earnings;—;—;—;—;-39.68;136.99;86.96;76.92;67.11;185.19;166.67;126.94;—
PEG Ratio;—;—;—;—;—;—;1.58;1.88;1.86;4.43;4.55;—;—
Earnings Yield %;—;—;—;—;-4.65;-4.95;-0.49;-0.12;-0.16;0.31;0.31;-0.86;—
Enterprise Value (Bil);—;—;—;—;4.73;4.29;12.87;22.98;26.31;97.22;107.36;34.10;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;4,311.84;—;262.33;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;15,955.80;244.56;1,585.69;213.61;—;—
