Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;11.27;9.25;6.79;9.59;8.89;9.41;14.22;15.92;16.62;22.78;25.14;15.83;3.07
Price/Earnings;40.02;30.69;22.97;46.20;37.72;34.17;47.07;72.02;53.69;93.18;97.64;59.94;25.84
Price/Cash Flow;32.51;24.75;17.79;28.83;30.10;24.67;38.78;48.71;51.01;69.60;71.08;45.96;17.36
Price/Book;7.68;5.51;4.49;6.28;4.96;4.44;8.27;8.73;8.84;10.40;11.06;8.33;4.27
Price/Forward Earnings;33.00;27.17;21.28;32.57;28.41;25.45;38.61;37.59;42.19;61.73;72.99;45.30;—
PEG Ratio;1.68;1.27;1.98;3.43;1.70;1.63;3.05;—;3.76;5.96;5.53;3.98;—
Earnings Yield %;2.50;3.26;4.35;2.16;2.65;2.93;2.12;1.39;1.86;1.07;1.02;1.81;—
Enterprise Value (Bil);17.14;18.39;13.46;18.34;18.69;22.36;38.74;51.70;65.68;91.57;107.70;54.24;—
Enterprise Value/EBIT;26.42;20.94;15.09;32.34;27.47;24.13;39.06;43.52;50.18;88.77;91.00;48.05;—
Enterprise Value/EBITDA;24.71;19.65;14.07;28.69;24.41;21.93;35.62;39.70;44.24;70.89;73.36;42.31;—
