Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;8.81;6.55;5.45;7.15;5.81;4.39;5.41;7.17;9.12;10.28;15.08;7.63;3.07
Price/Earnings;56.65;52.55;59.78;170.33;311.70;1,004.00;91.02;100.61;47.24;55.42;84.08;216.27;25.84
Price/Cash Flow;25.26;19.02;21.25;24.88;21.84;16.94;14.50;19.90;23.43;25.85;38.06;21.03;17.36
Price/Book;10.67;6.60;5.15;7.86;6.72;6.33;8.13;13.41;15.27;33.84;41.30;17.18;4.27
Price/Forward Earnings;43.86;35.21;33.56;59.52;44.44;37.17;—;35.09;39.68;42.37;66.67;41.71;—
PEG Ratio;2.14;2.02;1.68;3.49;1.84;1.53;—;1.75;2.39;2.40;3.97;2.25;—
Earnings Yield %;1.77;1.90;1.67;0.59;0.32;0.10;1.10;0.99;2.12;1.80;1.19;1.27;—
Enterprise Value (Bil);2.97;2.96;2.58;4.44;4.43;4.18;6.32;10.32;16.39;22.48;38.56;12.73;—
Enterprise Value/EBIT;35.75;29.43;31.24;69.36;159.46;269.79;55.47;54.88;52.72;51.24;72.45;98.93;—
Enterprise Value/EBITDA;33.13;26.39;26.44;52.46;79.86;69.95;37.45;42.42;44.12;44.38;64.19;50.07;—
