Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.49;0.62;0.65;0.63;0.63;0.75;0.95;0.86;0.98;1.90;1.86;1.10;3.07
Price/Earnings;13.39;18.13;18.65;19.95;15.58;26.03;32.51;35.96;24.41;—;27.13;28.44;25.84
Price/Cash Flow;28.08;12.10;15.74;13.63;7.73;14.26;20.46;9.74;47.55;—;19.99;22.13;17.36
Price/Book;1.79;2.33;2.30;1.99;1.98;2.29;2.65;2.45;2.33;2.06;1.82;2.27;4.27
Price/Forward Earnings;11.52;12.92;11.92;13.59;14.84;17.18;20.66;15.80;—;—;—;17.83;—
PEG Ratio;0.66;—;—;—;2.09;2.81;—;—;—;—;—;—;—
Earnings Yield %;7.47;5.52;5.36;5.01;6.42;3.84;3.08;2.78;4.10;-0.33;-4.47;2.73;—
Enterprise Value (Bil);0.86;1.22;1.34;1.42;1.35;1.72;2.01;1.84;1.52;1.73;1.47;1.74;—
Enterprise Value/EBIT;8.59;13.14;13.57;14.40;11.66;17.61;20.34;18.34;12.96;—;33.93;19.35;—
Enterprise Value/EBITDA;7.06;10.07;10.28;10.65;8.79;12.18;14.06;12.93;9.65;56.44;48.81;15.42;—
