Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.12;1.51;3.10;2.54;2.57;2.61;4.49;5.06;4.46;5.56;6.03;4.65;3.07
Price/Earnings;19.31;15.75;—;48.66;95.06;—;41.91;34.85;38.11;72.42;101.76;59.65;25.84
Price/Cash Flow;14.93;35.31;68.20;12.93;164.97;36.19;66.79;40.18;46.87;27.70;27.50;70.83;17.36
Price/Book;2.55;1.57;2.12;1.88;1.98;1.80;3.44;3.66;3.02;4.00;3.95;3.31;4.27
Price/Forward Earnings;21.41;12.52;243.90;769.23;416.67;44.05;66.23;93.46;53.19;52.36;12.21;54.25;—
PEG Ratio;1.00;0.96;18.84;59.89;—;—;2.21;1.66;1.76;3.74;0.60;1.75;—
Earnings Yield %;5.18;6.35;-0.38;2.06;1.05;-0.71;2.39;2.87;2.62;1.38;0.98;1.71;—
Enterprise Value (Bil);0.52;0.35;0.52;0.43;0.48;0.42;1.11;1.34;1.20;1.76;2.46;1.24;—
Enterprise Value/EBIT;10.19;8.02;—;85.84;46.07;—;33.02;26.68;30.00;37.96;70.39;43.88;—
Enterprise Value/EBITDA;8.62;6.44;—;30.71;27.87;—;27.11;23.50;24.70;30.64;45.40;30.97;—
