Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.30;0.16;0.30;0.48;0.35;0.93;1.38;1.37;2.15;1.34;1.26;1.47;3.07
Price/Earnings;3.90;—;—;—;—;4.35;—;—;23.28;7.26;7.03;12.85;25.84
Price/Cash Flow;2.31;—;—;—;—;46.42;—;31.00;10.65;7.21;4.91;26.74;17.36
Price/Book;0.62;0.39;0.78;1.54;1.27;1.95;2.46;2.35;3.21;1.70;1.49;2.42;4.27
Price/Forward Earnings;9.04;-4.76;-6.83;-13.39;—;—;—;10.38;12.69;7.43;7.66;—;—
PEG Ratio;—;—;—;—;—;—;—;0.69;—;0.50;—;—;—
Earnings Yield %;25.85;-57.79;-39.82;-53.45;-22.04;22.99;-1.99;-0.53;4.30;13.78;14.22;5.99;—
Enterprise Value (Bil);0.16;0.01;0.30;0.23;0.06;0.48;0.67;0.61;1.08;0.58;0.48;0.69;—
Enterprise Value/EBIT;0.66;—;—;—;—;23.62;—;9.34;13.29;4.02;3.20;-0.61;—
Enterprise Value/EBITDA;0.49;—;—;—;—;11.38;—;8.13;11.95;3.69;2.88;-24.75;—
