Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.32;2.47;4.28;3.91;3.20;3.45;3.46;3.03;3.98;5.20;4.65;3.69;3.07
Price/Earnings;26.42;16.11;24.61;18.25;15.85;16.41;16.63;12.10;17.46;27.81;21.87;17.11;25.84
Price/Cash Flow;26.34;10.52;15.52;16.45;12.44;13.63;12.97;10.20;13.82;18.49;15.87;13.29;17.36
Price/Book;4.33;2.41;3.82;3.56;2.79;3.05;2.90;2.84;3.79;4.36;4.07;3.30;4.27
Price/Forward Earnings;21.37;15.22;19.34;16.81;13.68;14.75;14.97;11.61;16.56;17.95;16.42;15.45;—
PEG Ratio;1.04;0.98;1.45;1.23;1.23;1.53;1.64;1.32;3.53;1.98;1.01;2.06;—
Earnings Yield %;3.79;6.21;4.06;5.48;6.31;6.09;6.01;8.26;5.73;3.60;4.57;6.09;—
Enterprise Value (Bil);3.79;2.25;4.84;5.16;4.33;5.15;5.21;4.90;6.81;7.84;7.55;5.83;—
Enterprise Value/EBIT;16.75;9.38;18.07;13.04;10.05;10.09;10.07;9.49;13.54;22.53;17.62;12.47;—
Enterprise Value/EBITDA;14.11;7.76;15.00;10.84;8.45;8.64;8.51;7.88;11.28;17.35;14.18;10.97;—
