Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;3.84;5.30;5.77;6.46;4.56;8.83;6.94;6.11;3.07
Price/Earnings;—;—;—;—;268.89;59.21;58.08;192.11;44.30;70.37;52.63;84.69;25.84
Price/Cash Flow;—;—;—;—;25.00;89.01;41.45;47.93;43.49;58.20;40.13;52.34;17.36
Price/Book;—;—;—;—;4.58;6.97;7.75;9.42;6.23;11.67;7.83;8.33;4.27
Price/Forward Earnings;—;—;—;—;—;42.19;—;35.71;29.50;61.73;50.51;41.48;—
PEG Ratio;—;—;—;—;—;2.81;—;1.79;1.48;3.08;2.52;2.14;—
Earnings Yield %;—;—;—;—;0.37;1.69;1.72;0.52;2.26;1.42;1.90;2.16;—
Enterprise Value (Bil);—;—;—;—;0.64;1.15;1.77;2.44;2.03;5.03;4.11;2.38;—
Enterprise Value/EBIT;—;—;—;—;31.46;78.40;68.41;133.39;36.64;59.76;47.06;85.74;—
Enterprise Value/EBITDA;—;—;—;—;24.32;53.13;42.79;60.61;24.83;45.20;35.20;48.07;—
