Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.23;1.30;1.79;1.80;2.39;2.65;2.57;2.29;3.13;3.23;3.34;2.78;3.01
Price/Earnings;20.42;29.60;22.92;33.95;8.69;77.77;29.72;17.87;20.32;27.58;23.93;27.37;25.53
Price/Cash Flow;15.75;11.61;21.46;9.85;19.45;20.37;26.42;16.27;20.41;19.21;19.73;20.66;17.03
Price/Book;1.80;1.40;1.86;1.96;2.37;2.46;2.45;2.28;2.95;3.08;3.28;2.69;4.19
Price/Forward Earnings;14.79;14.08;19.72;19.08;21.65;21.10;18.21;16.08;20.79;20.79;21.79;19.95;—
PEG Ratio;1.60;1.05;2.02;2.61;2.06;1.77;1.69;1.85;3.41;3.11;3.73;2.50;—
Earnings Yield %;4.90;3.38;4.36;2.95;11.51;1.29;3.36;5.60;4.92;3.63;4.18;4.46;—
Enterprise Value (Bil);92.91;60.21;76.43;76.61;85.17;83.88;81.75;76.77;97.45;100.82;106.70;88.29;—
Enterprise Value/EBIT;15.09;20.40;23.63;26.28;8.59;63.84;29.81;23.74;25.25;27.02;25.38;28.77;—
Enterprise Value/EBITDA;12.08;14.01;17.68;19.24;7.86;38.84;23.00;18.91;20.16;20.94;19.95;21.67;—
