Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.26;2.89;4.30;4.15;3.05;3.17;3.26;2.21;1.24;2.28;3.58;2.52;3.07
Price/Earnings;—;21.78;52.83;218.00;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;27.00;13.36;29.14;38.88;58.36;17.17;289.58;511.34;10.08;11.90;18.80;81.18;17.36
Price/Book;0.81;1.01;1.62;1.96;1.72;2.07;3.05;2.52;1.38;2.63;4.55;2.40;4.27
Price/Forward Earnings;19.92;19.65;32.89;61.35;120.48;-149.25;-144.93;103.09;-46.73;-57.14;—;108.45;—
PEG Ratio;1.00;0.98;1.65;3.06;—;—;—;—;—;—;—;—;—
Earnings Yield %;-1.00;4.59;1.89;0.46;-4.01;-3.51;-7.66;-4.48;-6.41;-3.77;-4.17;-5.41;—
Enterprise Value (Bil);0.06;0.13;0.28;0.47;0.60;0.72;0.97;0.85;0.53;0.76;1.08;0.78;—
Enterprise Value/EBIT;—;12.28;39.14;140.09;—;—;—;—;115.66;505.58;526.67;-11.78;—
Enterprise Value/EBITDA;14.80;8.37;21.88;40.17;67.53;25.46;190.07;20.22;9.42;14.36;34.81;56.59;—
