Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.12;0.14;0.13;0.13;0.12;0.13;0.14;0.11;0.15;0.12;0.18;0.12;1.50
Price/Earnings;7.35;8.89;18.61;140.00;16.27;11.61;24.79;5.33;7.70;—;2.95;12.54;24.83
Price/Cash Flow;2.25;5.07;36.92;12.49;1.86;31.02;7.77;—;2.11;2.29;2.87;11.20;11.13
Price/Book;1.30;1.36;1.21;1.38;1.28;1.35;1.60;1.03;1.31;1.79;2.46;1.31;1.87
Price/Forward Earnings;—;6.49;5.61;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.18;0.16;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;13.61;11.25;5.37;0.71;6.15;8.61;4.03;18.77;12.99;-19.84;-37.35;7.60;—
Enterprise Value (Mil);14.71;17.98;16.71;20.71;15.83;21.81;23.12;22.72;35.79;20.96;24.23;23.61;—
Enterprise Value/EBIT;3.09;3.20;4.71;11.14;9.26;6.11;9.81;5.00;7.19;—;3.34;7.49;—
Enterprise Value/EBITDA;2.07;2.26;2.86;4.40;3.64;4.73;6.00;3.95;4.79;7.33;21.59;5.39;—
