Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.40;1.41;1.71;1.66;2.04;2.36;1.87;1.08;1.85;1.66;1.60;1.74;3.01
Price/Earnings;13.74;14.72;21.53;17.60;25.63;28.39;16.82;55.92;32.30;20.06;17.27;32.86;25.53
Price/Cash Flow;8.68;9.82;14.07;13.24;13.53;13.04;11.66;7.39;11.07;10.55;12.11;10.73;17.03
Price/Book;9.08;10.00;10.11;8.52;11.52;11.69;8.60;7.06;12.03;5.28;4.63;8.78;4.19
Price/Forward Earnings;13.26;12.24;16.53;17.86;19.34;19.88;16.21;13.51;19.46;16.45;15.24;16.69;—
PEG Ratio;4.97;2.60;2.92;3.31;4.12;4.23;2.43;2.35;3.11;1.08;1.09;2.63;—
Earnings Yield %;7.28;6.79;4.64;5.68;3.90;3.52;5.94;1.79;3.10;4.98;5.79;3.50;—
Enterprise Value (Bil);13.30;15.06;18.16;17.62;20.13;21.87;17.76;19.57;23.18;20.01;18.86;19.37;—
Enterprise Value/EBIT;10.54;12.65;17.72;14.01;19.65;19.77;13.06;47.62;23.88;15.94;14.47;25.87;—
Enterprise Value/EBITDA;8.70;10.13;12.90;11.27;15.18;15.43;10.55;23.16;16.85;12.68;11.62;15.54;—
