Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.81;2.23;3.50;3.88;1.68;3.32;1.44;0.59;1.71;1.95;2.39;1.78;3.07
Price/Earnings;3.47;43.37;—;—;—;—;—;—;—;—;—;42.96;25.84
Price/Cash Flow;13.26;10.29;119.15;—;11.56;—;39.88;—;—;19.38;20.69;125.49;17.36
Price/Book;1.10;1.43;1.64;1.78;1.14;1.98;0.85;0.62;1.79;2.17;2.83;1.51;4.27
Price/Forward Earnings;10.12;22.94;-400.00;35.46;23.64;36.63;15.63;—;19.84;16.69;19.42;23.88;—
PEG Ratio;0.28;—;—;1.45;—;—;—;—;—;—;—;—;—
Earnings Yield %;28.80;2.31;-2.28;-2.38;-9.73;-11.08;-6.94;-75.03;-27.58;-4.95;-0.47;-22.37;—
Enterprise Value (Bil);0.38;0.59;0.74;0.92;0.43;0.85;0.67;0.37;0.80;0.89;1.20;0.73;—
Enterprise Value/EBIT;1.16;14.75;—;—;—;—;—;—;—;—;58.74;-10.98;—
Enterprise Value/EBITDA;1.11;10.48;—;—;—;—;—;—;—;58.87;23.91;-22.63;—
