Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.48;0.56;0.66;0.47;0.45;0.68;0.67;0.47;0.72;0.87;1.09;0.68;3.07
Price/Earnings;11.57;11.65;17.24;14.12;13.19;18.63;16.89;6.14;13.07;19.63;17.21;14.02;25.84
Price/Cash Flow;19.88;7.81;6.91;17.00;4.86;8.33;14.42;12.01;5.92;6.13;8.46;9.41;17.36
Price/Book;1.18;1.33;1.54;1.15;1.06;1.40;1.41;0.95;1.58;1.51;1.82;1.36;4.27
Price/Forward Earnings;9.17;10.03;12.45;11.16;13.76;14.88;13.87;8.69;14.56;—;—;12.64;—
PEG Ratio;1.02;1.16;1.21;0.68;1.16;1.83;1.67;1.92;—;—;—;1.52;—
Earnings Yield %;8.65;8.58;5.80;7.08;7.58;5.37;5.92;16.28;7.65;5.09;5.81;8.01;—
Enterprise Value (Bil);5.04;5.83;7.92;6.96;6.16;7.73;8.06;6.72;9.68;8.86;10.80;8.26;—
Enterprise Value/EBIT;9.44;8.19;12.74;10.85;9.80;13.57;11.57;6.75;9.63;13.44;12.06;10.71;—
Enterprise Value/EBITDA;7.58;6.75;9.84;8.18;7.26;9.79;8.80;5.55;7.92;10.00;9.62;8.26;—
