Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.75;0.63;0.70;0.59;0.87;1.44;1.22;0.95;0.95;1.13;1.49;1.10;1.76
Price/Earnings;7.55;5.78;11.28;7.83;—;—;—;10.33;12.15;—;24.89;15.72;17.62
Price/Cash Flow;5.19;3.99;4.21;3.18;3.68;7.36;4.70;4.17;4.11;5.64;6.17;4.83;9.46
Price/Book;1.86;1.48;1.35;0.99;1.07;1.49;1.85;1.67;1.61;1.60;1.95;1.61;2.05
Price/Forward Earnings;8.68;—;—;—;—;142.86;15.46;—;—;—;10.46;37.40;—
PEG Ratio;2.93;—;—;—;—;—;—;—;—;—;0.40;—;—
Earnings Yield %;13.24;—;—;—;—;-0.56;-1.18;—;—;—;-4.25;2.04;—
Enterprise Value (Bil);514.26;—;—;—;—;642.72;690.36;—;—;—;718.53;675.53;—
Enterprise Value/EBIT;2.56;—;—;—;—;24.95;14.01;—;—;—;76.66;22.26;—
Enterprise Value/EBITDA;2.04;—;—;—;—;5.86;4.76;—;—;—;5.75;4.25;—
