Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.96;2.63;2.65;2.36;2.04;2.69;1.81;0.96;1.40;1.44;1.38;1.58;3.07
Price/Earnings;13.85;28.19;26.33;14.97;14.10;21.52;17.00;109.71;36.50;25.50;35.22;36.06;25.84
Price/Cash Flow;8.27;16.32;16.52;12.89;12.17;17.64;13.07;7.68;17.69;8.37;13.69;12.23;17.36
Price/Book;5.56;4.94;5.10;4.74;4.09;3.97;3.27;2.66;4.50;6.47;16.32;4.34;4.27
Price/Forward Earnings;12.64;16.61;23.04;15.46;12.97;22.57;19.69;11.39;18.59;19.46;25.64;19.91;—
PEG Ratio;1.03;1.57;1.51;1.16;6.15;3.60;3.12;0.31;0.77;0.86;1.16;1.33;—
Earnings Yield %;7.22;3.55;3.80;6.68;7.09;4.65;5.88;0.91;2.74;3.92;2.84;3.86;—
Enterprise Value (Bil);2.63;2.87;3.04;3.33;3.04;3.43;3.73;2.72;3.45;3.41;3.15;3.30;—
Enterprise Value/EBIT;11.22;22.15;20.05;11.63;11.35;18.68;18.28;19.40;24.79;18.65;22.44;20.07;—
Enterprise Value/EBITDA;8.80;14.78;13.67;9.17;8.78;12.85;11.63;9.81;12.53;10.60;11.26;11.80;—
