Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.30;1.40;1.80;2.57;3.28;2.85;2.67;1.67;2.02;4.18;10.57;2.73;1.94
Price/Earnings;11.58;11.08;15.67;18.75;13.57;13.85;12.63;9.50;18.34;—;60.39;16.84;35.54
Price/Cash Flow;6.35;6.35;9.25;10.86;10.72;10.96;9.15;6.50;6.82;—;15.32;8.68;13.91
Price/Book;1.67;2.04;2.39;3.22;4.37;3.83;3.76;2.23;2.54;3.68;3.78;3.32;2.09
Price/Forward Earnings;11.06;5.60;7.07;17.86;16.75;12.30;11.82;10.59;14.45;71.43;—;32.71;—
PEG Ratio;0.69;0.35;0.44;1.12;—;—;—;—;—;6.61;—;—;—
Earnings Yield %;8.64;9.02;6.38;5.33;7.37;7.22;7.92;10.52;5.45;-5.03;-5.87;5.72;—
Enterprise Value (Bil);5.85;7.16;8.75;13.33;18.75;17.88;18.50;13.15;16.63;19.68;19.88;16.49;—
Enterprise Value/EBIT;8.85;8.95;11.73;14.95;11.01;11.53;11.10;8.83;16.65;—;18.73;12.18;—
Enterprise Value/EBITDA;6.10;6.36;8.04;10.61;8.93;8.88;8.44;6.29;9.78;—;9.33;8.24;—
