Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.34;0.28;0.41;0.42;0.33;0.44;0.42;0.28;0.19;0.42;0.36;0.32;3.07
Price/Earnings;6.67;6.47;13.38;114.67;17.22;21.13;15.42;—;—;—;10.35;31.73;25.84
Price/Cash Flow;11.58;5.97;5.53;27.56;13.21;9.31;6.25;24.24;14.76;2.66;6.27;8.55;17.36
Price/Book;1.11;0.79;1.18;1.29;0.99;1.31;1.18;0.77;0.60;1.56;1.33;1.01;4.27
Price/Forward Earnings;6.56;5.78;6.51;16.39;—;—;—;—;—;13.70;10.75;—;—
PEG Ratio;0.66;—;—;—;—;—;—;—;—;1.05;0.77;—;—
Earnings Yield %;14.99;15.41;7.47;0.87;5.81;4.73;6.48;-5.28;-13.53;-10.33;9.66;-5.25;—
Enterprise Value (Mil);256.39;229.42;294.99;392.38;336.06;390.94;367.51;554.06;621.43;685.42;637.86;496.47;—
Enterprise Value/EBIT;8.80;8.83;11.29;20.38;14.02;17.27;14.13;85.48;41.46;—;10.62;42.59;—
Enterprise Value/EBITDA;6.84;6.50;8.13;12.04;8.79;10.32;9.40;20.69;15.43;101.38;7.55;30.60;—
