Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.28;2.03;1.99;2.57;1.76;1.56;1.49;1.18;1.05;0.41;0.71;1.23;3.01
Price/Earnings;13.31;22.74;11.45;20.30;15.40;13.90;13.47;13.31;11.07;6.30;18.09;13.03;25.53
Price/Cash Flow;5.89;12.60;10.00;12.73;6.49;7.26;7.87;5.85;6.04;2.38;3.51;6.46;17.03
Price/Book;1.48;2.33;2.47;2.82;2.11;1.99;1.82;1.49;1.50;0.55;1.04;1.59;4.19
Price/Forward Earnings;12.92;19.69;14.84;19.01;14.79;17.61;—;—;—;—;—;17.05;—
PEG Ratio;1.28;1.97;0.93;1.19;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.51;4.40;8.73;4.93;6.49;7.20;7.42;7.52;9.03;15.88;-7.91;8.34;—
Enterprise Value (Bil);3.19;4.60;4.83;5.43;4.35;4.26;4.04;3.79;3.89;2.58;2.91;3.89;—
Enterprise Value/EBIT;9.37;15.18;20.21;21.26;17.01;15.10;14.67;15.21;13.86;12.06;32.24;15.32;—
Enterprise Value/EBITDA;7.11;11.03;13.74;14.67;11.08;9.41;9.52;9.40;9.07;7.07;12.34;9.43;—
