Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;1.78;2.70;3.00;2.26;3.10;3.14;2.26;2.23;2.30;2.21;2.47;3.01
Price/Earnings;—;7.40;38.89;28.25;21.05;34.03;19.06;8.61;9.38;14.38;15.98;15.59;25.53
Price/Cash Flow;—;7.65;12.15;11.23;8.75;9.72;10.08;7.77;6.93;8.30;8.31;8.14;17.03
Price/Book;—;2.77;3.70;4.50;3.65;4.94;10.86;8.10;7.69;6.48;5.71;7.17;4.19
Price/Forward Earnings;—;12.76;12.44;12.25;11.75;17.79;13.77;8.19;10.76;10.92;10.43;11.94;—
PEG Ratio;—;0.72;1.24;1.23;—;—;—;—;3.02;—;—;—;—
Earnings Yield %;—;13.52;2.57;3.54;4.75;2.94;5.25;11.61;10.66;6.96;6.26;8.09;—
Enterprise Value (Bil);—;6.50;7.64;8.47;6.69;7.51;8.37;7.84;8.08;7.10;6.58;7.53;—
Enterprise Value/EBIT;—;17.65;21.19;17.35;13.28;18.91;13.22;9.45;8.60;12.33;13.19;12.02;—
Enterprise Value/EBITDA;—;10.47;13.20;12.40;9.70;13.04;10.41;7.87;7.33;9.70;10.19;9.40;—
