Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.77;0.76;0.61;0.77;0.77;1.18;1.00;0.46;0.37;0.44;0.66;0.68;3.07
Price/Earnings;—;36.00;—;—;—;43.75;56.32;9.45;—;—;13.88;31.81;25.84
Price/Cash Flow;—;10.66;—;10.74;15.33;17.73;6.43;—;12.97;4.55;26.33;13.36;17.36
Price/Book;0.95;0.97;0.94;1.15;2.34;3.28;2.80;1.39;1.26;2.38;3.73;2.20;4.27
Price/Forward Earnings;18.87;13.93;-15.38;—;—;—;—;6.18;—;—;2.71;—;—
PEG Ratio;0.25;—;—;—;—;—;—;—;—;—;0.07;—;—
Earnings Yield %;-2.56;2.78;-36.88;-21.38;-15.00;2.29;1.78;10.59;-14.55;-56.82;-18.82;-13.05;—
Enterprise Value (Mil);18.35;17.21;11.06;12.41;30.16;51.30;47.52;40.92;48.68;35.17;45.50;43.48;—
Enterprise Value/EBIT;—;8.62;—;—;—;20.01;30.90;23.41;16.82;—;12.03;56.01;—
Enterprise Value/EBITDA;30.94;4.81;—;—;—;14.03;18.54;10.24;8.37;—;3.56;14.03;—
