Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.51;1.70;2.54;3.00;2.82;1.90;1.90;1.23;0.91;0.84;0.83;1.31;3.07
Price/Earnings;24.11;18.06;28.55;24.40;30.04;76.30;25.80;26.35;223.33;36.04;27.48;99.94;25.84
Price/Cash Flow;14.71;12.16;17.65;17.13;17.14;8.34;11.84;6.49;5.91;5.16;6.36;7.22;17.36
Price/Book;2.63;3.25;5.02;6.24;2.70;1.73;1.67;1.17;0.91;1.80;0.83;1.30;4.27
Price/Forward Earnings;8.95;10.25;13.04;13.62;10.83;7.08;7.91;5.26;4.69;4.69;4.38;5.75;—
PEG Ratio;0.76;1.51;1.82;0.94;0.89;0.99;2.45;1.96;—;—;—;1.47;—
Earnings Yield %;4.15;5.54;3.50;4.10;3.33;1.31;3.88;3.80;0.45;2.77;-13.66;1.54;—
Enterprise Value (Bil);13.95;16.23;22.07;29.03;32.35;34.82;36.80;28.11;23.17;34.33;41.53;29.90;—
Enterprise Value/EBIT;16.04;14.59;20.95;23.68;24.51;70.92;27.12;25.94;37.20;37.86;31.94;35.01;—
Enterprise Value/EBITDA;10.19;9.78;14.18;16.44;14.84;18.54;11.82;9.04;8.57;12.63;16.11;11.69;—
