Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.23;2.02;2.20;1.90;1.66;2.05;1.66;1.57;1.43;1.42;1.42;1.60;3.01
Price/Earnings;12.10;14.62;16.38;18.58;15.89;17.47;14.87;8.10;13.16;—;28.06;14.24;25.53
Price/Cash Flow;5.72;8.52;9.97;8.86;9.29;9.57;8.70;39.82;6.73;9.65;10.53;15.12;17.03
Price/Book;1.79;2.53;2.47;2.12;1.85;2.22;1.40;1.07;0.96;0.76;0.69;1.28;4.19
Price/Forward Earnings;10.34;8.55;11.31;—;—;—;—;—;—;—;—;—;—
PEG Ratio;3.45;4.28;5.66;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.27;9.12;6.10;5.38;6.29;5.73;6.72;12.34;7.60;-0.25;-2.12;6.68;—
Enterprise Value (Mil);227.73;306.80;312.20;265.22;242.66;308.42;193.19;168.99;151.02;105.17;86.21;186.06;—
Enterprise Value/EBIT;8.68;9.67;10.32;11.05;9.57;10.50;6.89;9.38;7.53;—;16.41;9.41;—
Enterprise Value/EBITDA;8.68;7.83;10.32;11.05;9.57;10.50;6.89;9.38;7.53;—;14.89;9.33;—
