Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.25;0.48;0.49;0.37;0.53;0.55;0.68;0.52;0.50;0.33;0.47;0.49;3.07
Price/Earnings;4.06;5.55;9.43;13.20;13.43;—;26.96;6.17;10.10;—;20.24;14.22;25.84
Price/Cash Flow;2.75;5.77;7.77;8.53;8.96;11.18;9.58;7.02;4.70;7.93;16.23;7.60;17.36
Price/Book;0.97;1.43;1.60;1.23;1.28;1.25;1.87;1.46;1.36;0.79;1.02;1.25;4.27
Price/Forward Earnings;5.40;7.73;9.77;11.12;10.40;14.60;16.08;7.11;9.91;54.35;53.19;31.99;—
PEG Ratio;0.15;—;—;1.73;0.42;5.68;—;6.52;—;35.46;—;—;—
Earnings Yield %;24.66;18.00;10.61;7.58;7.45;-6.01;3.71;16.22;9.90;-9.98;-2.85;3.49;—
Enterprise Value (Bil);4.40;8.42;8.93;6.91;7.55;6.97;10.69;10.13;10.11;6.25;7.67;8.67;—
Enterprise Value/EBIT;3.16;2.91;4.92;7.27;7.91;—;15.42;5.53;7.20;—;1,468.71;8.80;—
Enterprise Value/EBITDA;2.88;2.69;4.24;5.35;5.76;71.18;9.80;4.48;5.34;43.27;15.05;15.36;—
