Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.09;0.13;0.37;0.22;0.16;0.15;0.36;0.14;0.15;0.12;0.13;0.19;1.06
Price/Earnings;7.14;7.44;15.67;8.86;22.05;4.75;—;107.33;17.00;21.65;23.43;54.21;22.79
Price/Cash Flow;0.96;0.97;7.15;—;1.40;1.25;3.01;1.15;1.25;2.30;1.48;1.82;6.13
Price/Book;0.50;0.94;2.33;1.31;1.31;1.03;3.04;1.66;2.92;12.36;13.38;3.64;1.77
Price/Forward Earnings;5.67;4.87;4.76;—;—;—;—;—;—;—;—;—;—
PEG Ratio;3.34;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;14.00;13.43;6.38;—;—;21.06;-2.18;0.93;5.88;4.62;-6.37;6.20;—
Enterprise Value (Bil);0.73;1.22;1.91;—;—;1.64;2.02;1.81;2.03;2.15;2.35;1.95;—
Enterprise Value/EBIT;—;6.16;8.61;—;—;5.85;14.32;8.17;8.66;9.30;14.07;9.21;—
Enterprise Value/EBITDA;—;4.22;6.00;—;—;3.56;6.22;4.59;4.66;4.98;6.46;4.81;—
