Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.63;1.90;2.42;2.63;2.97;2.93;3.25;2.22;3.03;3.16;3.86;2.95;1.50
Price/Earnings;13.88;16.77;20.79;22.26;25.49;25.90;25.47;16.35;23.75;27.94;32.52;23.98;24.83
Price/Cash Flow;10.03;11.47;16.54;17.10;17.83;17.52;20.72;15.03;16.68;17.33;18.75;17.76;11.13
Price/Book;2.32;2.65;3.36;3.39;3.87;3.76;4.30;3.02;3.86;4.01;4.50;3.81;1.87
Price/Forward Earnings;—;—;17.54;19.34;21.41;22.37;22.12;15.95;21.10;22.57;27.70;21.84;—
PEG Ratio;—;—;2.29;2.52;3.57;7.46;3.10;2.67;2.85;6.82;2.46;4.37;—
Earnings Yield %;7.20;5.96;4.81;4.49;3.92;3.86;3.93;6.12;4.21;3.58;3.07;4.24;—
Enterprise Value (Bil);7.87;9.51;11.81;12.69;14.95;15.50;19.41;15.40;22.16;22.24;26.27;19.08;—
Enterprise Value/EBIT;9.47;11.10;13.91;14.93;16.65;16.61;19.05;13.75;18.09;20.74;22.92;17.79;—
Enterprise Value/EBITDA;7.76;9.30;11.61;12.51;13.96;14.06;16.18;11.48;14.76;15.93;17.80;14.63;—
