Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.50;1.53;2.14;1.95;1.66;1.50;1.30;1.25;0.94;0.85;1.21;1.17;1.50
Price/Earnings;14.63;13.47;18.95;18.29;17.00;15.99;—;14.95;9.86;15.44;22.75;13.85;24.83
Price/Cash Flow;9.48;9.83;15.09;12.95;11.60;12.12;11.06;6.64;4.83;3.95;4.42;7.64;11.13
Price/Book;1.95;1.95;3.02;2.46;2.26;2.27;2.28;1.88;1.43;1.42;1.85;1.83;1.87
Price/Forward Earnings;12.39;11.92;15.70;14.90;13.14;13.44;11.38;10.10;7.93;9.51;11.99;10.73;—
PEG Ratio;2.58;1.16;1.47;1.39;1.09;1.73;2.43;4.22;1.58;11.19;3.37;3.55;—
Earnings Yield %;6.84;7.43;5.28;5.47;5.88;6.25;-4.18;6.69;10.14;6.48;4.40;5.68;—
Enterprise Value (Bil);6.83;8.81;14.38;12.71;16.35;16.93;14.81;14.67;11.89;15.19;16.24;14.47;—
Enterprise Value/EBIT;8.01;8.05;12.64;11.70;12.83;11.84;—;12.83;8.17;13.83;15.66;11.29;—
Enterprise Value/EBITDA;6.88;6.90;10.85;9.93;10.58;9.86;9.15;8.23;5.43;6.44;7.33;7.69;—
