Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;0.10;0.18;0.20;0.22;0.24;0.18;0.27;0.33;0.33;0.24;3.07
Price/Earnings;—;—;14.00;18.41;12.37;11.96;18.10;10.08;20.53;10.55;11.08;13.93;25.84
Price/Cash Flow;—;—;4.06;15.81;11.44;8.99;10.14;7.17;9.23;7.45;5.71;8.60;17.36
Price/Book;—;—;3.45;4.15;3.50;2.99;4.12;3.39;4.57;3.98;4.65;3.79;4.27
Price/Forward Earnings;—;—;—;22.57;14.99;12.97;17.86;15.22;—;—;—;16.32;—
PEG Ratio;—;—;—;3.64;1.67;1.13;2.98;3.11;—;—;—;2.14;—
Earnings Yield %;—;—;7.14;5.43;8.08;8.36;5.53;9.92;4.87;9.48;9.02;7.70;—
Enterprise Value (Bil);—;—;2.32;3.35;2.96;2.85;3.51;3.26;4.30;4.26;5.52;3.64;—
Enterprise Value/EBIT;—;—;8.55;10.82;7.80;7.73;11.73;11.78;14.52;7.87;10.53;10.65;—
Enterprise Value/EBITDA;—;—;6.64;8.63;6.38;6.14;8.59;7.97;9.67;6.09;7.92;7.63;—
