Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;8.09;8.53;6.96;10.35;11.46;9.74;9.97;9.90;11.69;8.66;12.17;10.12;3.07
Price/Earnings;356.44;61.60;399.00;54.84;34.14;5.61;31.11;35.79;37.94;23.22;46.67;29.62;25.84
Price/Cash Flow;22.16;17.32;18.87;24.00;22.59;22.10;19.42;18.88;22.20;16.39;24.63;20.00;17.36
Price/Book;3.07;2.54;1.77;2.52;2.85;2.34;2.30;2.39;2.96;2.11;2.85;2.43;4.27
Price/Forward Earnings;56.50;59.17;46.51;74.63;52.63;37.04;40.98;51.28;57.14;59.17;117.65;57.44;—
PEG Ratio;7.21;0.88;10.12;16.23;—;5.16;1.90;6.06;4.82;15.20;9.47;6.53;—
Earnings Yield %;0.28;1.62;0.25;1.82;2.93;17.84;3.21;2.79;2.64;4.31;2.14;5.47;—
Enterprise Value (Bil);25.84;26.39;29.48;37.04;40.57;31.55;32.42;33.21;39.41;30.66;37.70;33.74;—
Enterprise Value/EBIT;48.31;34.28;52.95;45.01;30.15;6.48;27.71;29.83;34.42;22.70;37.54;26.00;—
Enterprise Value/EBITDA;21.25;18.14;18.46;23.56;19.11;5.66;17.15;17.50;19.97;13.97;20.66;15.69;—
