Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.88;0.96;1.29;1.53;1.29;1.52;1.40;1.49;1.83;2.09;1.98;1.60;3.01
Price/Earnings;16.26;23.49;31.69;23.70;24.61;19.79;37.71;27.21;33.23;31.20;25.35;29.00;25.53
Price/Cash Flow;19.08;12.15;24.39;23.97;12.91;15.45;20.06;19.72;22.86;16.30;14.04;18.84;17.03
Price/Book;2.57;3.13;4.38;4.72;4.52;5.01;4.49;4.86;7.41;8.15;7.43;5.83;4.19
Price/Forward Earnings;14.45;13.95;18.38;21.19;17.54;19.92;18.38;19.42;22.94;23.26;19.72;19.24;—
PEG Ratio;1.45;1.16;1.94;1.63;1.35;1.53;1.41;1.31;1.40;1.89;—;1.46;—
Earnings Yield %;6.15;4.26;3.16;4.22;4.06;5.05;2.65;3.67;3.01;3.21;3.94;3.64;—
Enterprise Value (Bil);4.02;5.04;6.75;8.04;7.42;8.65;8.89;9.89;12.56;14.15;13.81;10.46;—
Enterprise Value/EBIT;10.75;14.35;19.52;15.91;13.78;14.87;25.26;21.70;25.28;23.55;19.80;21.63;—
Enterprise Value/EBITDA;9.00;11.75;15.63;13.48;11.55;12.47;18.86;16.81;19.66;18.69;16.25;16.85;—
