Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.51;0.57;0.84;1.13;1.15;1.53;1.62;0.97;1.23;1.16;1.06;1.23;3.01
Price/Earnings;12.54;11.81;15.72;18.66;14.45;20.53;19.97;23.47;22.79;—;12.88;21.49;25.53
Price/Cash Flow;6.78;11.41;8.45;11.04;10.46;11.24;15.51;12.21;11.52;8.99;8.38;11.51;17.03
Price/Book;1.87;2.29;2.84;3.44;3.42;4.05;3.85;2.49;2.93;2.54;2.32;3.05;4.19
Price/Forward Earnings;10.17;7.27;10.02;16.16;14.93;19.19;19.34;13.87;—;—;—;17.57;—
PEG Ratio;0.78;0.48;0.67;1.62;1.49;1.92;3.87;2.77;—;—;—;2.43;—
Earnings Yield %;7.97;8.47;6.36;5.36;6.92;4.87;5.01;4.26;4.39;-1.14;-2.89;3.76;—
Enterprise Value (Bil);0.52;0.63;0.84;1.17;1.29;1.63;1.72;1.24;1.40;1.11;1.01;1.38;—
Enterprise Value/EBIT;9.12;8.90;10.94;12.49;13.08;14.39;16.08;22.26;18.90;1,006.35;985.00;76.66;—
Enterprise Value/EBITDA;5.86;6.32;7.97;9.47;9.97;11.19;12.35;13.46;12.38;29.13;49.05;15.87;—
