Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.71;4.95;9.98;7.89;5.86;11.27;15.65;8.89;13.11;18.65;17.03;13.16;3.07
Price/Earnings;21.56;23.58;48.95;31.79;24.65;42.13;45.14;46.59;57.77;75.74;66.61;52.59;25.84
Price/Cash Flow;16.53;15.88;39.70;36.94;17.92;39.10;50.60;29.29;38.21;62.19;53.88;41.90;17.36
Price/Book;2.79;2.77;5.20;4.87;3.53;5.79;9.36;5.75;7.80;9.37;11.01;7.72;4.27
Price/Forward Earnings;20.45;18.73;38.61;30.86;29.76;34.97;43.10;27.40;57.80;66.67;53.48;50.26;—
PEG Ratio;2.05;1.75;3.62;1.10;1.99;—;—;1.83;—;—;—;—;—
Earnings Yield %;4.64;4.24;2.04;3.15;4.06;2.37;2.22;2.15;1.73;1.32;1.50;2.02;—
Enterprise Value (Bil);1.33;1.43;3.10;3.49;2.51;5.06;10.21;6.08;9.27;13.75;14.58;8.70;—
Enterprise Value/EBIT;15.37;17.19;37.76;25.39;17.54;36.23;41.25;26.76;54.43;84.82;55.32;47.73;—
Enterprise Value/EBITDA;13.80;15.21;33.29;23.35;16.01;32.75;38.70;24.55;47.78;72.75;50.59;42.28;—
